,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
25872,GMC,CANYON,2010,15001.0,0,0,40001 - 60000,F,Twenties,UNITED STATES,Civil Engineering Technologists and Technicians,3
25882,DODGE,RAM 1500,2008,10001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,Statisticians,3
25886,NISSAN,TITAN,2010,25001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Archivists,3
25890,TOYOTA,TACOMA,2004,15001.0,0,1,40001 - 60000,F,Fifties,JAPAN,"Rail Transportation Workers, All Other",3
25893,TOYOTA,TACOMA,2006,15001.0,0,0,?,F,Forties,JAPAN,Chief Executives,3
25901,CHEVROLET,SILVERADO 1500,2005,15001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,"Recreation and Fitness Studies Teachers, Postsecondary",3
25903,TOYOTA,TUNDRA,2010,35001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Fundraisers,3
25914,DODGE,RAM 1500,2007,20001.0,1,0,100001 - 120000,F,Thirties,UNITED STATES,Optometrists,3
25930,DODGE,RAM 1500,2007,15001.0,0,1,60001 - 80000,F,Fifties,UNITED STATES,Dietitians and Nutritionists,3
25938,FORD,F150,2008,15001.0,0,0,?,F,Forties,UNITED STATES,Bakers,3
25941,FORD,RANGER,2003,10001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Fence Erectors,3
25945,DODGE,RAM 1500,2011,25001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Television, Video, and Film Camera Operators and Editors",3
25953,FORD,F250,2011,25001.0,0,0,?,F,Forties,UNITED STATES,Architecture and Engineering Occupations,3
25954,DODGE,RAM 1500,2005,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Occupational Health and Safety Technicians,3
25956,DODGE,RAM 1500,2007,15001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"Life, Physical, and Social Science Technicians",3
25972,TOYOTA,TUNDRA,2008,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Print Binding and Finishing Workers,3
25975,TOYOTA,TUNDRA,2006,15001.0,0,1,40001 - 60000,F,Fifties,JAPAN,Choreographers,3
25979,FORD,F150,2003,15001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,Dishwashers,3
25987,TOYOTA,TACOMA,2008,15001.0,0,1,60001 - 80000,F,Thirties,JAPAN,"Chemistry Teachers, Postsecondary",3
25988,CHEVROLET,COLORADO,2008,15001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,Personal Care and Service Occupations,3
25990,CHEVROLET,SILVERADO 1500,2013,25001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",3
25998,FORD,F150,2011,20001.0,1,1,0 - 20000,F,Thirties,UNITED STATES,Amusement and Recreation Attendants,3
26008,NISSAN,FRONTIER,2011,25001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Sailors and Marine Oilers,3
26024,TOYOTA,TUNDRA,2013,35001.0,1,1,200001+,F,Forties,JAPAN,General Internal Medicine Physicians,3
26029,DODGE,RAM 2500,2008,20001.0,1,1,100001 - 120000,F,Thirties,UNITED STATES,Optometrists,3
26043,CHEVROLET,AVALANCHE 1500,2011,35001.0,1,0,0 - 20000,F,Forties,UNITED STATES,Passenger Vehicle Drivers,3
26052,CHEVROLET,COLORADO,2008,15001.0,0,0,?,F,Sixties,UNITED STATES,Funeral Home Managers,3
26060,DODGE,DAKOTA,2006,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Biological Technicians,3
26063,FORD,F150,2010,20001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Production, Planning, and Expediting Clerks",3
26065,DODGE,RAM 1500,2011,15001.0,1,1,0 - 20000,F,Thirties,UNITED STATES,Couriers and Messengers,3
26072,FORD,F150,2007,15001.0,0,0,?,F,Sixties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",3
26074,FORD,F150,2013,25001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Automotive and Watercraft Service Attendants,3
26084,DODGE,RAM 1500,2012,20001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Environmental Scientists and Geoscientists,3
26107,FORD,F150,2005,15001.0,0,1,140001 - 160000,F,Forties,UNITED STATES,Computer and Information Systems Managers,3
26114,DODGE,RAM 1500,2007,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Telemarketers,3
26115,FORD,F250,2007,10001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,"Cooks, Fast Food",3
26116,TOYOTA,TUNDRA,2012,25001.0,0,1,20001 - 40000,F,Seventies,JAPAN,Refuse and Recyclable Material Collectors,3
26124,HONDA,RIDGELINE,2006,15001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Retail Salespersons,3
26125,DODGE,DAKOTA,2006,15001.0,1,1,0 - 20000,U,Sixties,UNITED STATES,Retail Salespersons,3
26131,CHEVROLET,COLORADO,2006,15001.0,0,0,?,F,Fifties,UNITED STATES,"Opticians, Dispensing",3
26136,TOYOTA,TACOMA,2007,15001.0,0,0,?,F,Forties,JAPAN,Rehabilitation Counselors,3
26143,NISSAN,FRONTIER,2002,10001.0,0,1,0 - 20000,F,Twenties,JAPAN,Fast Food and Counter Workers,3
26155,GMC,SIERRA 1500,2009,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Tool and Die Makers,3
26157,TOYOTA,TACOMA,2005,15001.0,0,1,60001 - 80000,F,Sixties,JAPAN,"Social Workers, All Other",3
26163,TOYOTA,TACOMA,2006,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3
26180,TOYOTA,TUNDRA,2007,20001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Counselors, Social Workers, and Other Community and Social Service Specialists",3
26193,CHEVROLET,COLORADO,2010,20001.0,1,0,?,F,Forties,UNITED STATES,Gambling and Sports Book Writers and Runners,3
26194,TOYOTA,TACOMA,2010,20001.0,0,0,?,F,Fifties,JAPAN,Veterinary Assistants and Laboratory Animal Caretakers,3
26195,GMC,SIERRA 1500,2013,25001.0,0,1,200001+,F,Twenties,UNITED STATES,General Internal Medicine Physicians,3
26249,NISSAN,FRONTIER,2008,15001.0,0,1,80001 - 100000,F,Forties,JAPAN,Information Security Analysts,3
26274,CHEVROLET,COLORADO,2012,20001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3
26278,CHEVROLET,SILVERADO 1500,2005,15001.0,1,1,120001 - 140000,F,Forties,UNITED STATES,Podiatrists,3
26283,TOYOTA,TACOMA,2013,15001.0,1,0,?,F,Forties,JAPAN,Supervisors of Construction and Extraction Workers,3
26286,NISSAN,TITAN,2005,15001.0,0,1,20001 - 40000,F,Forties,JAPAN,Miscellaneous Protective Service Workers,3
26289,FORD,F150,2007,15001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Other Teachers and Instructors,3
26293,DODGE,RAM 2500,2011,25001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Business Operations Specialists,3
26307,CHEVROLET,SILVERADO 1500,2005,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Tire Builders,3
26309,TOYOTA,TUNDRA,2008,25001.0,0,1,40001 - 60000,F,Unknown,JAPAN,Occupational Therapy Assistants and Aides,3
26324,CHEVROLET,SILVERADO 1500,2006,10001.0,0,1,120001 - 140000,F,Forties,UNITED STATES,Financial Managers,3
26325,FORD,F150,2007,15001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,3
26333,CHEVROLET,SILVERADO 1500,2008,15001.0,1,1,0 - 20000,F,Fifties,UNITED STATES,Etchers and Engravers,3
26343,DODGE,RAM 2500,2011,40001.0,1,1,60001 - 80000,F,Fifties,UNITED STATES,Technical Writers,3
26353,CHEVROLET,AVALANCHE 1500,2011,30001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,Entertainment Attendants and Related Workers,3
26358,CHEVROLET,SILVERADO 1500,2013,20001.0,1,1,60001 - 80000,F,Fifties,UNITED STATES,Construction and Building Inspectors,3
26362,TOYOTA,TACOMA,2003,10001.0,0,0,?,F,Fifties,JAPAN,"Rock Splitters, Quarry",3
26365,DODGE,DAKOTA,2006,10001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Solar Photovoltaic Installers,3
26368,NISSAN,FRONTIER,2012,20001.0,0,1,40001 - 60000,F,Sixties,JAPAN,Hoist and Winch Operators,3
26383,DODGE,RAM 1500,2008,15001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Computer Programmers,3
26385,TOYOTA,TACOMA,2010,20001.0,1,1,80001 - 100000,F,Fifties,JAPAN,Social Scientists and Related Workers,3
26390,CHEVROLET,SILVERADO 1500,2008,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Gambling Change Persons and Booth Cashiers,3
26396,NISSAN,FRONTIER,2008,20001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Animal Control Workers,3
26397,FORD,F150,2005,10001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Funeral Attendants,3
26401,DODGE,RAM 1500,2011,20001.0,1,0,?,F,Fifties,UNITED STATES,Audiologists,3
26403,NISSAN,FRONTIER,2012,20001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Etchers and Engravers,3
26407,DODGE,RAM 1500,2010,15001.0,0,0,100001 - 120000,F,Thirties,UNITED STATES,Physician Assistants,3
26412,CHEVROLET,COLORADO,2005,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Septic Tank Servicers and Sewer Pipe Cleaners,3
26432,FORD,F150,2010,20001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Locomotive Engineers,3
26434,FORD,F150,2006,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Medical Secretaries and Administrative Assistants,3
26436,NISSAN,TITAN,2005,10001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Production, Planning, and Expediting Clerks",3
26444,HONDA,RIDGELINE,2008,20001.0,1,1,20001 - 40000,F,Sixties,JAPAN,Emergency Medical Technicians and Paramedics,3
26452,TOYOTA,TUNDRA,2012,35001.0,0,1,60001 - 80000,F,Forties,JAPAN,Supervisors of Protective Service Workers,3
26457,NISSAN,FRONTIER,2012,20001.0,0,0,?,F,Fifties,JAPAN,General Internal Medicine Physicians,3
26461,FORD,F150,2010,25001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",3
26492,NISSAN,TITAN,2004,15001.0,1,1,80001 - 100000,F,Thirties,JAPAN,Personal Financial Advisors,3
26513,FORD,F150,2010,20001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,"Clinical, Counseling, and School Psychologists",3
26517,FORD,F150,2012,25001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"Miscellaneous First-Line Supervisors, Protective Service Workers",3
26532,FORD,RANGER,2007,10001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Cashiers,3
26544,CHEVROLET,SILVERADO 1500,2010,25001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,Crossing Guards and Flaggers,3
26578,NISSAN,FRONTIER,2009,15001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Laundry and Dry-Cleaning Workers,3
26594,DODGE,RAM 1500,2011,15001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Air Transportation Workers,3
26599,TOYOTA,TACOMA,2013,25001.0,1,1,60001 - 80000,F,Forties,JAPAN,Social and Community Service Managers,3
26600,TOYOTA,TACOMA,2011,15001.0,0,0,?,F,Sixties,JAPAN,Financial Clerks,3
26601,CHEVROLET,AVALANCHE 1500,2007,20001.0,0,1,100001 - 120000,U,Thirties,UNITED STATES,Training and Development Managers,3
26605,CHEVROLET,AVALANCHE 1500,2005,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Baggage Porters and Bellhops,3
26606,TOYOTA,TACOMA,2012,25001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",3
26607,FORD,RANGER,2008,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Print Binding and Finishing Workers,3
26617,FORD,F150,2010,20001.0,1,0,?,F,Sixties,UNITED STATES,Computer User Support Specialists,3
26627,NISSAN,FRONTIER,2010,15001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Landscaping and Groundskeeping Workers,3
26633,FORD,F150,2008,10001.0,0,1,140001 - 160000,F,Fifties,UNITED STATES,Architectural and Engineering Managers,3
26639,FORD,F150,2010,20001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,"Forestry and Conservation Science Teachers, Postsecondary",3
26640,CHEVROLET,AVALANCHE 1500,2007,25001.0,0,1,100001 - 120000,F,Fifties,UNITED STATES,Nurse Practitioners,3
26641,NISSAN,FRONTIER,2012,20001.0,0,1,60001 - 80000,F,Forties,JAPAN,Business Operations Specialists,3
26648,TOYOTA,TACOMA,2012,20001.0,0,1,20001 - 40000,F,Forties,JAPAN,Personal Care and Service Occupations,3
26649,TOYOTA,TUNDRA,2005,15001.0,1,1,20001 - 40000,F,Twenties,JAPAN,"Forest, Conservation, and Logging Workers",3
26659,CHEVROLET,SILVERADO 1500,2011,20001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Bioengineers and Biomedical Engineers,3
26660,DODGE,RAM 1500,2012,25001.0,0,0,0 - 20000,F,Thirties,UNITED STATES,Automotive and Watercraft Service Attendants,3
26665,CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Art and Design Workers,3
26673,DODGE,RAM 1500,2010,20001.0,1,0,?,F,Forties,UNITED STATES,Maids and Housekeeping Cleaners,3
26676,NISSAN,FRONTIER,2012,15001.0,0,1,60001 - 80000,F,Thirties,JAPAN,"Secondary School Teachers, Except Special and Career/Technical Education",3
26686,TOYOTA,TUNDRA,2008,20001.0,1,1,80001 - 100000,F,Thirties,JAPAN,Administrative Services and Facilities Managers,3
26712,DODGE,RAM 1500,2011,20001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,"Special Education Teachers, Middle School",3
26728,CHEVROLET,SILVERADO 1500,2009,10001.0,0,1,120001 - 140000,F,Thirties,UNITED STATES,Lawyers,3
26732,TOYOTA,TACOMA,2009,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,Sound Engineering Technicians,3
26733,CHEVROLET,SILVERADO 1500,2007,15001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Library Technicians,3
26734,NISSAN,FRONTIER,2010,20001.0,1,1,40001 - 60000,F,Fifties,JAPAN,Lodging Managers,3
26736,CHEVROLET,SILVERADO 1500,2012,20001.0,0,0,20001 - 40000,F,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",3
26747,FORD,F150,2007,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Reservation and Transportation Ticket Agents and Travel Clerks,3
26759,FORD,F150,2005,10001.0,1,1,100001 - 120000,F,Forties,UNITED STATES,Aerospace Engineers,3
26762,FORD,F150,2010,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Occupational Therapy Assistants and Aides,3
26770,FORD,F150,2006,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",3
26772,NISSAN,FRONTIER,2010,20001.0,0,0,?,F,Twenties,JAPAN,"Nursing Assistants, Orderlies, and Psychiatric Aides",3
26799,DODGE,RAM 2500,2012,35001.0,0,0,100001 - 120000,F,Fifties,UNITED STATES,"Lawyers, Judges, and Related Workers",3
26807,DODGE,RAM 1500,2012,20001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3
26817,FORD,F250,2010,35001.0,0,0,0 - 20000,F,Thirties,UNITED STATES,Motion Picture Projectionists,3
26819,FORD,RANGER,2007,5001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Postsecondary Teachers,3
26821,CHEVROLET,SILVERADO 1500,2012,20001.0,0,0,?,F,Seventies,UNITED STATES,Other Transportation Workers,3
26824,FORD,RANGER,2011,10001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",3
26826,CHEVROLET,AVALANCHE 1500,2013,35001.0,1,0,0 - 20000,F,Thirties,UNITED STATES,Parking Attendants,3
26832,FORD,F150,2004,10001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Shoe Machine Operators and Tenders,3
26835,FORD,F150,2007,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Medical Secretaries and Administrative Assistants,3
26844,FORD,F150,2009,10001.0,0,1,120001 - 140000,F,Forties,UNITED STATES,Operations Specialties Managers,3
26858,TOYOTA,TACOMA,2009,15001.0,0,0,?,F,Fifties,JAPAN,"Agents and Business Managers of Artists, Performers, and Athletes",3
26860,GMC,SIERRA 1500,2011,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Helpers--Installation, Maintenance, and Repair Workers",3
26867,TOYOTA,TACOMA,2008,20001.0,1,1,40001 - 60000,F,Fifties,JAPAN,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,3
26896,NISSAN,FRONTIER,2012,25001.0,0,1,40001 - 60000,F,Forties,JAPAN,Legal Secretaries and Administrative Assistants,3
26899,NISSAN,TITAN,2007,15001.0,1,1,80001 - 100000,F,Forties,JAPAN,Operations Research Analysts,3
26903,DODGE,RAM 1500,2007,15001.0,0,0,40001 - 60000,F,Thirties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,3
26904,TOYOTA,TACOMA,2009,20001.0,1,1,20001 - 40000,F,Twenties,JAPAN,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3
26908,FORD,F150,2011,20001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Transit and Railroad Police,3
26916,CHEVROLET,AVALANCHE 1500,2009,20001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Clinical Laboratory Technologists and Technicians,3
26927,HONDA,RIDGELINE,2009,20001.0,0,1,40001 - 60000,F,Twenties,JAPAN,"Property, Real Estate, and Community Association Managers",3
26944,GMC,SIERRA 1500,2002,10001.0,0,0,?,F,Twenties,UNITED STATES,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3
26948,TOYOTA,TACOMA,2008,15001.0,0,1,40001 - 60000,F,Fifties,JAPAN,Surveying and Mapping Technicians,3
26951,DODGE,RAM 1500,2012,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Dental Hygienists,3
26952,NISSAN,FRONTIER,2010,15001.0,0,1,?,F,Fifties,JAPAN,"Tank Car, Truck, and Ship Loaders",3
26956,CHEVROLET,SILVERADO 1500,2012,25001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Travel Agents,3
26975,CHEVROLET,COLORADO,2011,20001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Funeral Attendants,3
26987,TOYOTA,TUNDRA,2010,20001.0,1,0,?,F,Fifties,JAPAN,"Entertainers and Performers, Sports and Related Workers",3
26998,CHEVROLET,AVALANCHE 1500,2004,10001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,"Geography Teachers, Postsecondary",3
27000,TOYOTA,TUNDRA,2008,20001.0,0,1,60001 - 80000,F,Thirties,JAPAN,"Insurance Appraisers, Auto Damage",3
27014,TOYOTA,TACOMA,2013,20001.0,1,1,20001 - 40000,F,Sixties,JAPAN,Cabinetmakers and Bench Carpenters,3
27016,FORD,F150 HERITAGE,2004,5001.0,1,1,0 - 20000,F,Thirties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",3
27019,DODGE,RAM 1500,2008,15001.0,0,0,?,F,Thirties,UNITED STATES,Agricultural and Food Science Technicians,3
27020,FORD,RANGER,2011,20001.0,1,1,60001 - 80000,F,Sixties,UNITED STATES,Cartographers and Photogrammetrists,3
27022,CHEVROLET,COLORADO,2008,15001.0,1,1,80001 - 100000,F,Sixties,UNITED STATES,Power Plant Operators,3
27027,DODGE,RAM 1500,2012,20001.0,1,0,20001 - 40000,F,Forties,UNITED STATES,Printing Workers,3
27041,CHEVROLET,SILVERADO 1500,2011,20001.0,0,0,?,F,Forties,UNITED STATES,Audiovisual Equipment Installers and Repairers,3
27046,NISSAN,FRONTIER,2012,20001.0,1,1,40001 - 60000,F,Forties,JAPAN,Construction and Extraction Occupations,3
27047,FORD,F150,2010,20001.0,0,1,140001 - 160000,F,Thirties,UNITED STATES,"Dentists, General",3
27050,FORD,F150,2010,30001.0,0,0,?,F,Fifties,UNITED STATES,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",3
27053,CHEVROLET,SILVERADO 1500,2012,15001.0,1,0,140001 - 160000,F,Twenties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",3
27070,DODGE,DAKOTA,2008,15001.0,1,1,80001 - 100000,U,Thirties,UNITED STATES,Occupational Therapists,3
27078,CHEVROLET,COLORADO,2007,10001.0,0,0,?,F,Forties,UNITED STATES,Floor Sanders and Finishers,3
27082,CHEVROLET,COLORADO,2005,10001.0,0,0,?,F,Sixties,UNITED STATES,Driver/Sales Workers and Truck Drivers,3
27094,CHEVROLET,SILVERADO 1500,2008,15001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Human Resources Specialists,3
27106,CHEVROLET,AVALANCHE 1500,2008,25001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",3
27107,DODGE,RAM 1500,2013,20001.0,0,0,40001 - 60000,F,Thirties,UNITED STATES,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3
27120,CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3
27123,CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,100001 - 120000,F,Thirties,UNITED STATES,Training and Development Managers,3
27130,FORD,RANGER,2008,15001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Miscellaneous Protective Service Workers,3
27132,NISSAN,FRONTIER,2007,15001.0,0,0,0 - 20000,F,Sixties,JAPAN,Physical Therapist Aides,3
27135,DODGE,RAM 1500,2008,15001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Loan Interviewers and Clerks,3
27139,TOYOTA,TUNDRA,2011,30001.0,0,0,?,F,Forties,JAPAN,"Industrial Machinery Installation, Repair, and Maintenance Workers",3
27142,GMC,SIERRA 1500,2010,30001.0,1,0,180001 - 200000,F,Fifties,UNITED STATES,Chief Executives,3
27148,TOYOTA,TACOMA,2012,20001.0,0,0,?,F,Sixties,JAPAN,First-Line Supervisors of Housekeeping and Janitorial Workers,3
27150,TOYOTA,TACOMA,2010,15001.0,0,1,20001 - 40000,F,Fifties,JAPAN,"Cooks, Private Household",3
27151,DODGE,DAKOTA,2006,10001.0,0,1,0 - 20000,F,Thirties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3
27154,TOYOTA,TUNDRA,2005,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,Computer User Support Specialists,3
27159,DODGE,RAM 1500,2006,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Layout Workers, Metal and Plastic",3
27164,NISSAN,TITAN,2006,15001.0,1,1,20001 - 40000,F,Thirties,JAPAN,Medical Equipment Preparers,3
27178,GMC,SIERRA 1500,2008,20001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",3
27180,TOYOTA,TUNDRA,2007,15001.0,0,0,?,F,Thirties,JAPAN,Athletes and Sports Competitors,3
27183,DODGE,RAM 1500,2010,30001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,"Agricultural Sciences Teachers, Postsecondary",3
27187,DODGE,RAM 1500,2003,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Chemical Equipment Operators and Tenders,3
27193,CHEVROLET,SILVERADO 1500,2011,30001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,"Math and Computer Science Teachers, Postsecondary",3
27217,NISSAN,TITAN,2006,10001.0,0,1,120001 - 140000,F,Thirties,JAPAN,Pharmacists,3
27231,GMC,SIERRA 1500,2011,20001.0,1,0,?,F,Eighties,UNITED STATES,Passenger Attendants,3
27235,GMC,SIERRA 1500,2011,15001.0,1,1,20001 - 40000,U,Fifties,UNITED STATES,"Farmworkers, Farm, Ranch, and Aquacultural Animals",3
27236,TOYOTA,TUNDRA,2009,20001.0,1,1,80001 - 100000,F,Thirties,JAPAN,"Education Administrators, Postsecondary",3
27238,GMC,SIERRA CLASSIC,2007,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Couriers and Messengers,3
27254,FORD,F350,2008,30001.0,1,0,160001 - 180000,F,Thirties,UNITED STATES,Nurse Anesthetists,3
27268,TOYOTA,TUNDRA,2007,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Dietitians and Nutritionists,3
27287,NISSAN,FRONTIER,2005,15001.0,0,1,0 - 20000,F,Sixties,JAPAN,"Food Servers, Nonrestaurant",3
27294,TOYOTA,TACOMA,2013,25001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Maintenance Workers, Machinery",3
27306,DODGE,RAM 1500,2009,15001.0,0,1,60001 - 80000,F,Fifties,UNITED STATES,"Sales Representatives, Wholesale and Manufacturing",3
27315,FORD,F150,2012,25001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,"Radio, Cellular, and Tower Equipment Installers and Repairers",3
27318,CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Art and Design Workers,3
27324,FORD,F250,2008,30001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Jewelers and Precious Stone and Metal Workers,3
27329,DODGE,RAM 1500,2007,20001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,First-Line Supervisors of Law Enforcement Workers,3
27334,GMC,SIERRA 1500,2004,10001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Wind Turbine Service Technicians,3
27336,GMC,SIERRA 1500,2006,15001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Farm Labor Contractors,3
27338,GMC,CANYON,2006,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Teaching Assistants, Postsecondary",3
27343,TOYOTA,TACOMA,2007,15001.0,1,0,?,F,Fifties,JAPAN,Architectural and Engineering Managers,3
27373,CHEVROLET,SILVERADO 1500,2006,15001.0,0,0,?,F,Forties,UNITED STATES,"Food Servers, Nonrestaurant",3
27374,CHEVROLET,AVALANCHE 1500,2009,25001.0,1,0,?,F,Twenties,UNITED STATES,Health Education Specialists,3
27376,DODGE,RAM 1500,2005,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,"Mixing and Blending Machine Setters, Operators, and Tenders",3
27378,CHEVROLET,SILVERADO 1500,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Baggage Porters and Bellhops,3
27407,CHEVROLET,COLORADO,2009,15001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,Miscellaneous Protective Service Workers,3
27409,DODGE,RAM 1500,2008,15001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3
